index,prediction,Usage
11011,246,Private
11012,0,Private
11013,127,Public
11014,296,Public
11015,71,Public
11016,39,Public
11017,256,Public
11018,0,Public
11019,0,Public
11020,352,Public
11021,343,Public
11022,346,Public
11023,0,Private
11024,118,Public
11025,45,Public
11026,5,Public
11027,31,Public
11028,261,Private
11029,28,Private
11030,11,Private
11031,14,Public
11032,0,Private
11033,0,Public
11034,365,Public
11035,0,Private
11036,60,Private
11037,0,Public
11038,0,Private
11039,315,Private
11040,357,Public
11041,0,Public
11042,0,Public
11043,0,Public
11044,257,Private
11045,0,Private
11046,41,Public
11047,0,Private
11048,202,Public
11049,322,Private
11050,0,Public
11051,17,Public
11052,362,Public
11053,0,Private
11054,0,Private
11055,51,Public
11056,0,Public
11057,365,Public
11058,14,Public
11059,0,Public
11060,0,Public
11061,192,Private
11062,67,Private
11063,176,Public
11064,173,Public
11065,0,Public
11066,0,Public
11067,345,Private
11068,0,Public
11069,89,Public
11070,0,Public
11071,0,Public
11072,0,Public
11073,18,Private
11074,35,Private
11075,118,Public
11076,365,Public
11077,87,Private
11078,0,Private
11079,0,Private
11080,319,Public
11081,0,Private
11082,365,Private
11083,0,Public
11084,345,Public
11085,136,Public
11086,0,Private
11087,0,Public
11088,293,Public
11089,337,Public
11090,0,Public
11091,102,Public
11092,0,Public
11093,363,Public
11094,0,Private
11095,352,Private
11096,253,Public
11097,3,Private
11098,6,Public
11099,180,Public
11100,0,Public
11101,0,Public
11102,0,Public
11103,0,Public
11104,109,Public
11105,145,Public
11106,54,Public
11107,0,Public
11108,17,Private
11109,0,Private
11110,262,Public
11111,263,Private
11112,348,Public
11113,220,Private
11114,0,Private
11115,1,Public
11116,285,Private
11117,5,Private
11118,0,Public
11119,365,Public
11120,6,Public
11121,0,Public
11122,0,Public
11123,0,Public
11124,0,Public
11125,2,Private
11126,89,Public
11127,38,Public
11128,0,Public
11129,0,Public
11130,0,Public
11131,8,Private
11132,73,Private
11133,0,Private
11134,0,Public
11135,157,Public
11136,188,Public
11137,89,Public
11138,342,Private
11139,0,Public
11140,0,Public
11141,0,Public
11142,0,Private
11143,0,Private
11144,0,Public
11145,232,Public
11146,0,Private
11147,48,Public
11148,35,Public
11149,364,Public
11150,314,Public
11151,18,Public
11152,0,Public
11153,312,Public
11154,229,Public
11155,313,Private
11156,40,Public
11157,303,Public
11158,295,Public
11159,6,Private
11160,0,Public
11161,124,Public
11162,101,Public
11163,27,Private
11164,52,Private
11165,301,Public
11166,90,Public
11167,101,Private
11168,0,Public
11169,364,Private
11170,39,Private
11171,82,Public
11172,0,Public
11173,20,Public
11174,0,Public
11175,122,Private
11176,167,Public
11177,66,Private
11178,352,Public
11179,0,Public
11180,362,Public
11181,49,Public
11182,278,Public
11183,45,Public
11184,0,Public
11185,188,Public
11186,53,Public
11187,179,Public
11188,3,Public
11189,88,Public
11190,0,Public
11191,83,Public
11192,37,Public
11193,143,Private
11194,87,Public
11195,0,Private
11196,364,Public
11197,0,Public
11198,0,Public
11199,364,Private
11200,276,Public
11201,0,Public
11202,0,Public
11203,0,Public
11204,355,Public
11205,3,Private
11206,0,Public
11207,60,Private
11208,84,Private
11209,0,Public
11210,365,Private
11211,0,Public
11212,0,Private
11213,168,Public
11214,295,Private
11215,57,Public
11216,82,Public
11217,224,Private
11218,0,Public
11219,313,Private
11220,0,Public
11221,349,Private
11222,62,Public
11223,79,Public
11224,355,Private
11225,310,Private
11226,0,Private
11227,0,Public
11228,0,Public
11229,176,Public
11230,0,Public
11231,2,Public
11232,0,Private
11233,23,Private
11234,308,Public
11235,0,Private
11236,0,Private
11237,127,Private
11238,0,Public
11239,0,Public
11240,0,Private
11241,222,Public
11242,364,Public
11243,128,Public
11244,0,Public
11245,269,Public
11246,365,Public
11247,1,Public
11248,20,Public
11249,348,Private
11250,251,Private
11251,39,Private
11252,0,Private
11253,162,Public
11254,297,Public
11255,0,Public
11256,1,Private
11257,75,Public
11258,9,Private
11259,346,Public
11260,0,Public
11261,0,Public
11262,10,Public
11263,0,Public
11264,0,Private
11265,30,Public
11266,322,Public
11267,2,Private
11268,0,Private
11269,0,Public
11270,0,Public
11271,333,Public
11272,269,Private
11273,0,Private
11274,0,Public
11275,0,Private
11276,308,Public
11277,339,Public
11278,0,Public
11279,246,Public
11280,0,Private
11281,0,Private
11282,0,Private
11283,0,Public
11284,90,Public
11285,337,Public
11286,0,Private
11287,0,Private
11288,270,Private
11289,0,Private
11290,184,Public
11291,100,Public
11292,0,Public
11293,0,Public
11294,0,Private
11295,0,Public
11296,146,Public
11297,170,Public
11298,312,Public
11299,0,Public
11300,89,Public
11301,105,Public
11302,0,Public
11303,157,Public
11304,343,Private
11305,0,Private
11306,34,Public
11307,331,Public
11308,0,Private
11309,0,Public
11310,335,Private
11311,360,Private
11312,0,Public
11313,39,Private
11314,233,Private
11315,84,Public
11316,0,Public
11317,147,Public
11318,3,Public
11319,364,Public
11320,102,Public
11321,0,Private
11322,365,Public
11323,126,Public
11324,0,Private
11325,341,Private
11326,310,Public
11327,5,Private
11328,333,Public
11329,336,Public
11330,298,Public
11331,58,Private
11332,268,Public
11333,358,Public
11334,0,Public
11335,25,Public
11336,194,Public
11337,0,Public
11338,364,Public
11339,282,Private
11340,16,Public
11341,66,Public
11342,0,Public
11343,282,Public
11344,87,Public
11345,261,Public
11346,31,Private
11347,0,Private
11348,279,Private
11349,257,Private
11350,329,Public
11351,281,Private
11352,0,Public
11353,210,Public
11354,334,Public
11355,15,Public
11356,0,Public
11357,179,Public
11358,0,Private
11359,66,Private
11360,0,Public
11361,256,Public
11362,332,Public
11363,0,Public
11364,0,Public
11365,83,Private
11366,111,Public
11367,0,Private
11368,264,Public
11369,319,Public
11370,219,Public
11371,179,Private
11372,0,Private
11373,59,Public
11374,333,Public
11375,0,Private
11376,121,Public
11377,270,Private
11378,0,Public
11379,365,Public
11380,223,Public
11381,337,Public
11382,17,Public
11383,357,Public
11384,87,Private
11385,36,Private
11386,323,Public
11387,43,Private
11388,0,Private
11389,19,Private
11390,255,Private
11391,363,Public
11392,66,Public
11393,0,Public
11394,0,Public
11395,0,Private
11396,312,Public
11397,258,Public
11398,280,Public
11399,53,Public
11400,11,Private
11401,21,Public
11402,21,Private
11403,0,Private
11404,0,Public
11405,2,Public
11406,68,Public
11407,0,Private
11408,343,Public
11409,180,Public
11410,283,Public
11411,13,Public
11412,0,Public
11413,160,Private
11414,67,Public
11415,323,Public
11416,0,Public
11417,323,Public
11418,271,Public
11419,232,Public
11420,51,Private
11421,353,Public
11422,2,Public
11423,312,Private
11424,7,Private
11425,0,Public
11426,0,Public
11427,0,Private
11428,221,Private
11429,0,Public
11430,0,Public
11431,48,Public
11432,180,Private
11433,116,Private
11434,50,Public
11435,167,Public
11436,0,Public
11437,351,Public
11438,46,Private
11439,329,Private
11440,0,Private
11441,0,Public
11442,94,Public
11443,0,Private
11444,0,Public
11445,352,Public
11446,365,Private
11447,58,Public
11448,0,Private
11449,12,Private
11450,163,Public
11451,173,Public
11452,41,Public
11453,282,Private
11454,341,Public
11455,0,Private
11456,0,Public
11457,0,Private
11458,345,Private
11459,7,Public
11460,0,Public
11461,0,Public
11462,64,Private
11463,0,Public
11464,83,Private
11465,0,Private
11466,0,Private
11467,84,Private
11468,0,Public
11469,0,Public
11470,68,Private
11471,63,Private
11472,364,Public
11473,195,Public
11474,303,Private
11475,307,Public
11476,0,Public
11477,209,Public
11478,0,Public
11479,319,Public
11480,350,Private
11481,180,Private
11482,0,Public
11483,0,Public
11484,147,Private
11485,0,Private
11486,32,Private
11487,0,Public
11488,318,Public
11489,0,Public
11490,168,Private
11491,29,Public
11492,0,Public
11493,272,Public
11494,344,Private
11495,0,Public
11496,194,Public
11497,242,Public
11498,0,Public
11499,359,Private
11500,0,Private
11501,104,Public
11502,254,Public
11503,161,Public
11504,73,Private
11505,0,Public
11506,0,Public
11507,158,Public
11508,169,Public
11509,27,Public
11510,255,Public
11511,189,Public
11512,0,Private
11513,2,Public
11514,311,Public
11515,32,Public
11516,133,Public
11517,0,Private
11518,26,Public
11519,0,Public
11520,132,Private
11521,0,Public
11522,134,Public
11523,360,Public
11524,364,Public
11525,341,Public
11526,0,Public
11527,174,Public
11528,349,Private
11529,37,Public
11530,157,Public
11531,34,Public
11532,280,Public
11533,261,Public
11534,356,Public
11535,0,Public
11536,77,Private
11537,125,Private
11538,257,Private
11539,290,Public
11540,0,Public
11541,19,Public
11542,165,Public
11543,139,Private
11544,279,Public
11545,0,Private
11546,102,Private
11547,275,Private
11548,6,Private
11549,0,Private
11550,0,Private
11551,297,Public
11552,269,Public
11553,0,Private
11554,320,Public
11555,34,Public
11556,0,Public
11557,0,Public
11558,0,Public
11559,138,Public
11560,0,Public
11561,0,Public
11562,31,Public
11563,336,Public
11564,21,Private
11565,193,Private
11566,197,Public
11567,0,Public
11568,0,Private
11569,86,Private
11570,0,Public
11571,16,Public
11572,165,Public
11573,127,Public
11574,89,Private
11575,16,Public
11576,0,Private
11577,0,Private
11578,289,Private
11579,0,Private
11580,258,Public
11581,0,Public
11582,364,Public
11583,0,Public
11584,0,Public
11585,0,Private
11586,333,Public
11587,259,Private
11588,0,Private
11589,20,Private
11590,165,Private
11591,129,Public
11592,364,Public
11593,86,Private
11594,60,Public
11595,0,Public
11596,0,Public
11597,0,Private
11598,290,Public
11599,291,Private
11600,101,Public
11601,24,Private
11602,351,Public
11603,348,Public
11604,108,Public
11605,0,Public
11606,187,Public
11607,0,Public
11608,9,Public
11609,226,Private
11610,0,Public
11611,0,Public
11612,0,Private
11613,0,Private
11614,0,Public
11615,0,Private
11616,240,Private
11617,365,Public
11618,0,Private
11619,362,Public
11620,184,Public
11621,0,Public
11622,0,Private
11623,0,Public
11624,348,Public
11625,0,Public
11626,161,Public
11627,0,Public
11628,0,Public
11629,3,Public
11630,339,Public
11631,0,Private
11632,222,Public
11633,1,Public
11634,365,Public
11635,3,Public
11636,26,Public
11637,311,Public
11638,127,Private
11639,235,Private
11640,0,Private
11641,0,Public
11642,65,Public
11643,73,Private
11644,349,Private
11645,0,Public
11646,2,Public
11647,0,Public
11648,364,Public
11649,244,Public
11650,163,Private
11651,302,Private
11652,11,Private
11653,123,Private
11654,0,Public
11655,83,Public
11656,186,Public
11657,89,Private
11658,0,Public
11659,0,Private
11660,0,Public
11661,116,Public
11662,129,Public
11663,0,Private
11664,0,Public
11665,0,Public
11666,0,Public
11667,0,Public
11668,0,Public
11669,0,Private
11670,197,Private
11671,331,Public
11672,0,Public
11673,0,Private
11674,321,Public
11675,0,Public
11676,0,Public
11677,365,Public
11678,23,Private
11679,0,Private
11680,359,Public
11681,167,Private
11682,161,Private
11683,0,Public
11684,326,Public
11685,35,Public
11686,55,Private
11687,0,Private
11688,0,Public
11689,248,Private
11690,141,Public
11691,0,Public
11692,361,Public
11693,354,Public
11694,88,Public
11695,281,Public
11696,331,Public
11697,0,Public
11698,90,Public
11699,0,Public
11700,46,Public
11701,6,Public
11702,0,Public
11703,0,Private
11704,364,Public
11705,0,Public
11706,230,Private
11707,0,Private
11708,246,Private
11709,237,Private
11710,16,Public
11711,349,Public
11712,0,Public
11713,93,Public
11714,0,Public
11715,32,Private
11716,31,Private
11717,7,Public
11718,10,Public
11719,326,Private
11720,0,Public
11721,7,Public
11722,192,Public
11723,0,Private
11724,307,Public
11725,0,Public
11726,0,Public
11727,0,Private
11728,23,Public
11729,195,Public
11730,7,Private
11731,115,Public
11732,198,Public
11733,26,Public
11734,0,Public
11735,0,Private
11736,61,Public
11737,161,Public
11738,341,Public
11739,198,Private
11740,365,Public
11741,365,Private
11742,0,Public
11743,0,Public
11744,354,Private
11745,317,Public
11746,245,Public
11747,202,Private
11748,343,Private
11749,335,Private
11750,0,Public
11751,365,Private
11752,299,Private
11753,343,Public
11754,364,Public
11755,0,Public
11756,0,Private
11757,0,Public
11758,0,Public
11759,0,Public
11760,0,Private
11761,0,Private
11762,0,Private
11763,292,Public
11764,177,Public
11765,0,Public
11766,274,Public
11767,179,Private
11768,9,Private
11769,0,Public
11770,23,Private
11771,132,Private
11772,171,Public
11773,23,Public
11774,316,Private
11775,0,Private
11776,155,Public
11777,5,Public
11778,59,Public
11779,306,Public
11780,280,Public
11781,19,Public
11782,365,Public
11783,343,Public
11784,323,Private
11785,0,Private
11786,38,Public
11787,363,Public
11788,28,Public
11789,8,Public
11790,0,Public
11791,66,Private
11792,170,Public
11793,0,Private
11794,364,Public
11795,144,Public
11796,353,Public
11797,90,Public
11798,332,Private
11799,0,Public
11800,96,Public
11801,0,Public
11802,59,Private
11803,0,Public
11804,0,Public
11805,352,Public
11806,319,Public
11807,112,Public
11808,3,Public
11809,61,Public
11810,0,Private
11811,0,Private
11812,0,Private
11813,0,Private
11814,138,Private
11815,0,Public
11816,5,Public
11817,365,Public
11818,0,Public
11819,346,Public
11820,0,Private
11821,106,Private
11822,0,Public
11823,0,Private
11824,365,Public
11825,51,Public
11826,81,Private
11827,247,Public
11828,259,Private
11829,0,Public
11830,15,Public
11831,0,Public
11832,0,Private
11833,0,Public
11834,327,Public
11835,312,Public
11836,80,Public
11837,0,Public
11838,352,Private
11839,0,Public
11840,23,Public
11841,0,Public
11842,8,Public
11843,89,Public
11844,0,Public
11845,0,Public
11846,0,Public
11847,0,Public
11848,221,Private
11849,89,Public
11850,0,Public
11851,244,Private
11852,0,Private
11853,66,Private
11854,0,Private
11855,5,Public
11856,0,Private
11857,0,Private
11858,179,Public
11859,161,Private
11860,0,Public
11861,88,Public
11862,0,Private
11863,0,Public
11864,90,Public
11865,180,Private
11866,0,Public
11867,45,Public
11868,0,Private
11869,235,Public
11870,1,Private
11871,0,Public
11872,89,Public
11873,0,Public
11874,0,Private
11875,126,Public
11876,0,Public
11877,0,Public
11878,83,Public
11879,0,Public
11880,0,Public
11881,127,Private
11882,82,Private
11883,0,Public
11884,9,Public
11885,38,Private
11886,4,Public
11887,20,Public
11888,341,Private
11889,351,Public
11890,0,Public
11891,173,Public
11892,0,Private
11893,334,Public
11894,188,Private
11895,365,Public
11896,353,Public
11897,0,Private
11898,28,Public
11899,0,Private
11900,0,Private
11901,22,Private
11902,290,Public
11903,0,Private
11904,0,Public
11905,0,Public
11906,83,Public
11907,130,Public
11908,9,Private
11909,45,Public
11910,359,Public
11911,0,Public
11912,260,Public
11913,84,Public
11914,0,Public
11915,0,Private
11916,0,Public
11917,0,Private
11918,0,Public
11919,16,Public
11920,10,Private
11921,0,Public
11922,178,Public
11923,0,Public
11924,0,Private
11925,5,Public
11926,0,Public
11927,169,Private
11928,0,Public
11929,155,Private
11930,245,Public
11931,125,Private
11932,0,Public
11933,352,Public
11934,292,Public
11935,257,Private
11936,0,Public
11937,207,Public
11938,0,Public
11939,0,Public
11940,0,Public
11941,0,Public
11942,57,Public
11943,8,Public
11944,22,Public
11945,180,Public
11946,287,Public
11947,185,Public
11948,0,Private
11949,0,Public
11950,362,Public
11951,0,Public
11952,324,Public
11953,0,Public
11954,15,Private
11955,0,Public
11956,0,Public
11957,0,Private
11958,125,Private
11959,54,Public
11960,10,Public
11961,23,Public
11962,0,Public
11963,17,Private
11964,268,Public
11965,22,Public
11966,305,Private
11967,10,Private
11968,226,Private
11969,219,Public
11970,125,Public
11971,250,Public
11972,72,Private
11973,0,Private
11974,0,Public
11975,282,Public
11976,90,Public
11977,57,Private
11978,36,Private
11979,271,Public
11980,361,Public
11981,359,Private
11982,90,Private
11983,0,Public
11984,0,Public
11985,0,Public
11986,68,Private
11987,342,Public
11988,0,Private
11989,361,Private
11990,232,Public
11991,158,Public
11992,24,Private
11993,43,Private
11994,0,Private
11995,158,Public
11996,342,Private
11997,362,Private
11998,0,Public
11999,0,Public
12000,0,Private
12001,0,Private
12002,341,Private
12003,1,Public
12004,69,Public
12005,15,Public
12006,0,Public
12007,8,Public
12008,336,Public
12009,12,Private
12010,0,Public
12011,72,Private
12012,353,Public
12013,337,Public
12014,307,Public
12015,53,Public
12016,133,Public
12017,0,Public
12018,0,Public
12019,0,Public
12020,0,Private
12021,0,Public
12022,0,Public
12023,0,Public
12024,125,Private
12025,86,Public
12026,0,Private
12027,35,Public
12028,0,Private
12029,0,Private
12030,215,Public
12031,217,Public
12032,0,Private
12033,365,Public
12034,345,Private
12035,162,Public
12036,365,Public
12037,0,Private
12038,176,Public
12039,0,Private
12040,31,Public
12041,0,Public
12042,0,Public
12043,291,Public
12044,319,Private
12045,0,Private
12046,0,Private
12047,0,Public
12048,0,Public
12049,75,Public
12050,326,Public
12051,151,Public
12052,0,Public
12053,356,Private
12054,0,Public
12055,326,Private
12056,66,Private
12057,17,Private
12058,0,Public
12059,8,Public
12060,0,Private
12061,108,Public
12062,193,Public
12063,113,Public
12064,335,Public
12065,347,Private
12066,0,Public
12067,161,Public
